"dia","id_partilha","cultivo","variedade","quantidade","tipo_cultivo","mes"
2020-10-10,37,"almeirao","branco",4.4,"hortalica",2020-10-01
2020-10-10,37,"tomate","cereja",4.17,"legume",2020-10-01
2020-10-10,37,"maxixe","do_norte",3.24,"legume",2020-10-01
2020-10-10,37,"salsao","padrao",2.1,"hortalica",2020-10-01
2020-10-10,37,"quiabo","estrela",2.04,"legume",2020-10-01
2020-10-10,37,"pimenta","biquinho_amarela",1.16,"legume",2020-10-01
2020-10-10,37,"salsinha","padrao",0.9,"ervas",2020-10-01
2020-10-10,37,"pimenta","aji_amarela",0.7,"legume",2020-10-01
2020-10-17,38,"milho","amarelo",25.4,"legume",2020-10-01
2020-10-17,38,"berinjela","padrao",20.1,"legume",2020-10-01
2020-10-17,38,"alface","crioula",17.85,"hortalica",2020-10-01
2020-10-17,38,"pepino","aodai",12.13,"legume",2020-10-01
2020-10-17,38,"almeirao","hadiche",8.43,"hortalica",2020-10-01
2020-10-17,38,"tomate","cereja",5,"legume",2020-10-01
2020-10-17,38,"cebolinha","padrao",4.47,"ervas",2020-10-01
2020-10-17,38,"espinafre","nova_zelandia",4.16,"hortalica",2020-10-01
2020-10-17,38,"maxixe","do_norte",3.9,"legume",2020-10-01
2020-10-17,38,"jilo","redondo",1.46,"legume",2020-10-01
2020-10-17,38,"salsinha","padrao",1.13,"ervas",2020-10-01
2020-10-17,38,"pimenta","aji_amarela",0.82,"legume",2020-10-01
2020-10-17,38,"pimenta","biquinho_amarela",0.48,"legume",2020-10-01
2020-10-17,38,"coentro","semente",0.24,"ervas",2020-10-01
2020-10-17,38,"flor","de_feijao_borboleta",0.13,"outros",2020-10-01
2020-10-24,39,"pepino","aodai",23.53,"legume",2020-10-01
2020-10-24,39,"batata_doce","branca",21.2,"tuberculo",2020-10-01
2020-10-24,39,"milho","amarelo",20.17,"legume",2020-10-01
2020-10-24,39,"alface","crioula",10.76,"hortalica",2020-10-01
2020-10-24,39,"manga","manteiguinha",10.65,"fruta",2020-10-01
2020-10-24,39,"almeirao","hadiche",9.51,"hortalica",2020-10-01
2020-10-24,39,"almeirao","branco",4.6,"hortalica",2020-10-01
2020-10-24,39,"quiabo","estrela",3.16,"legume",2020-10-01
2020-10-24,39,"espinafre","africano",2.8,"hortalica",2020-10-01
2020-10-24,39,"salsao","padrao",2.6,"hortalica",2020-10-01
2020-10-24,39,"maxixe","do_norte",2.4,"legume",2020-10-01
2020-10-24,39,"peixinho","da_horta",0.83,"hortalica",2020-10-01
2020-10-24,39,"flor","de_feijao_borboleta",0.13,"outros",2020-10-01
2020-10-31,40,"manga","manteiguinha",34,"fruta",2020-10-01
2020-10-31,40,"pepino","aodai",30.16,"legume",2020-10-01
2020-10-31,40,"manga","haden",25.96,"fruta",2020-10-01
2020-10-31,40,"berinjela","padrao",16.55,"legume",2020-10-01
2020-10-31,40,"alface","crioula",15.6,"hortalica",2020-10-01
2020-10-31,40,"milho","amarelo",11.49,"legume",2020-10-01
2020-10-31,40,"cenoura","padrao",9.71,"tuberculo",2020-10-01
2020-10-31,40,"almeirao","hadiche",6.95,"hortalica",2020-10-01
2020-10-31,40,"maxixe","do_norte",6.51,"legume",2020-10-01
2020-10-31,40,"tomate","cereja",3.28,"legume",2020-10-01
2020-10-31,40,"salsinha","padrao",1.21,"ervas",2020-10-01
2020-10-31,40,"ora_pro_nobis","padrao",0.59,"hortalica",2020-10-01
2020-11-07,41,"manga","manteiguinha",41.26,"fruta",2020-11-01
2020-11-07,41,"melancia","padrao",36.77,"fruta",2020-11-01
2020-11-07,41,"manga","haden",23.41,"fruta",2020-11-01
2020-11-07,41,"alface","crioula",17.8,"hortalica",2020-11-01
2020-11-07,41,"cebola","roxa",14.1,"legume",2020-11-01
2020-11-07,41,"pepino","aodai",13.05,"legume",2020-11-01
2020-11-07,41,"milho","amarelo",11.57,"legume",2020-11-01
2020-11-07,41,"maxixe","do_norte",4.42,"legume",2020-11-01
2020-11-07,41,"almeirao","catalao",4,"hortalica",2020-11-01
2020-11-07,41,"quiabo","estrela",3.45,"legume",2020-11-01
2020-11-07,41,"salsinha","padrao",1.12,"ervas",2020-11-01
2020-11-07,41,"lippia_alba","padrao",0.18,"planta_medicinal",2020-11-01
2020-11-14,42,"manga","manteiguinha",69.46,"fruta",2020-11-01
2020-11-14,42,"manga","haden",29.51,"fruta",2020-11-01
2020-11-14,42,"alface","crioula",17.36,"hortalica",2020-11-01
2020-11-14,42,"abobrinha","menina_brasileira",14.92,"legume",2020-11-01
2020-11-14,42,"pepino","aodai",10.68,"legume",2020-11-01
2020-11-14,42,"abobora","jerimun",9.76,"legume",2020-11-01
2020-11-14,42,"berinjela","padrao",9.76,"legume",2020-11-01
2020-11-14,42,"rabanete","padrao",9.24,"tuberculo",2020-11-01
2020-11-14,42,"jilo","redondo",5.2,"legume",2020-11-01
2020-11-14,42,"abobora","mini_moranga",4.9,"legume",2020-11-01
2020-11-14,42,"maxixe","do_norte",2.8,"legume",2020-11-01
2020-11-14,42,"tamarindo","padrao",2.22,"fruta",2020-11-01
2020-11-14,42,"salsao","padrao",1.86,"hortalica",2020-11-01
2020-11-14,42,"salvia","padrao",0.18,"ervas",2020-11-01
2020-11-21,43,"manga","manteiguinha",51.52,"fruta",2020-11-01
2020-11-21,43,"manga","haden",38.81,"fruta",2020-11-01
2020-11-21,43,"melancia","padrao",17.02,"fruta",2020-11-01
2020-11-21,43,"cenoura","padrao",8.85,"tuberculo",2020-11-01
2020-11-21,43,"almeirao","hadiche",7.51,"hortalica",2020-11-01
2020-11-21,43,"jilo","redondo",7.39,"legume",2020-11-01
2020-11-21,43,"nabo","japones",7.38,"tuberculo",2020-11-01
2020-11-21,43,"alface","crioula",6.95,"hortalica",2020-11-01
2020-11-21,43,"mamao","formosa",6.56,"fruta",2020-11-01
2020-11-21,43,"melao","caipira",6.17,"fruta",2020-11-01
2020-11-21,43,"rucula","padrao",4.98,"hortalica",2020-11-01
2020-11-21,43,"quiabo","estrela",2.45,"legume",2020-11-01
2020-11-21,43,"salsinha","padrao",1.72,"ervas",2020-11-01
2020-11-21,43,"cebolinha","padrao",1.15,"ervas",2020-11-01
2020-11-28,44,"manga","manteiguinha",89.5,"fruta",2020-11-01
2020-11-28,44,"manga","haden",16.5,"fruta",2020-11-01
2020-11-28,44,"erva_doce","funcho",11.25,"planta_medicinal",2020-11-01
2020-11-28,44,"abobrinha","menina_brasileira",10.95,"legume",2020-11-01
2020-11-28,44,"almeirao","branco",9.45,"hortalica",2020-11-01
2020-11-28,44,"nabo","japones",8.95,"tuberculo",2020-11-01
2020-11-28,44,"cebola","roxa",6.98,"legume",2020-11-01
2020-11-28,44,"jilo","redondo",4,"legume",2020-11-01
2020-11-28,44,"abobora","jerimun",5.53,"legume",2020-11-01
2020-11-28,44,"almeirao","catalao",3.63,"hortalica",2020-11-01
2020-11-28,44,"pimenta","aji_amarela",0.55,"legume",2020-11-01
2020-11-28,44,"lippia_alba","padrao",0.54,"planta_medicinal",2020-11-01
2020-12-05,45,"manga","manteiguinha",40,"fruta",2020-12-01
2020-12-05,45,"berinjela","padrao",10,"legume",2020-12-01
2020-12-05,45,"nabo","japones",9.14,"tuberculo",2020-12-01
2020-12-05,45,"alface","crioula",7.4,"hortalica",2020-12-01
2020-12-05,45,"cenoura","padrao",6.4,"tuberculo",2020-12-01
2020-12-05,45,"almeirao","branco",5.4,"hortalica",2020-12-01
2020-12-05,45,"cebolinha","padrao",5.36,"ervas",2020-12-01
2020-12-05,45,"almeirao","catalao",4.42,"hortalica",2020-12-01
2020-12-05,45,"jilo","redondo",2.91,"legume",2020-12-01
2020-12-05,45,"salsinha","padrao",1.16,"ervas",2020-12-01
2020-12-05,45,"acerola","padrao",0.88,"fruta",2020-12-01
2020-12-05,45,"pitanga","padrao",0.7,"fruta",2020-12-01
2020-12-05,45,"salvia","padrao",0.09,"ervas",2020-12-01
2020-12-12,46,"abobrinha","menina_brasileira",29.47,"legume",2020-12-01
2020-12-12,46,"batata_doce","branca",25.71,"tuberculo",2020-12-01
2020-12-12,46,"manga","manteiguinha",23.12,"fruta",2020-12-01
2020-12-12,46,"abobora","jerimun",8.28,"legume",2020-12-01
2020-12-12,46,"almeirao","hadiche",5.95,"hortalica",2020-12-01
2020-12-12,46,"escarola","padrao",4.18,"hortalica",2020-12-01
2020-12-12,46,"rucula","padrao",3.56,"hortalica",2020-12-01
2020-12-12,46,"rabanete","padrao",2.6,"tuberculo",2020-12-01
2020-12-12,46,"abobrinha","italiana",2.1,"legume",2020-12-01
2020-12-12,46,"hortela","padrao",0.22,"ervas",2020-12-01
2020-12-12,46,"jambu","do_para",0.2,"hortalica",2020-12-01
2020-12-19,47,"manga","manteiguinha",19.84,"fruta",2020-12-01
2020-12-19,47,"cenoura","padrao",15.04,"tuberculo",2020-12-01
2020-12-19,47,"nabo","japones",13.95,"tuberculo",2020-12-01
2020-12-19,47,"abobrinha","menina_brasileira",10.9,"legume",2020-12-01
2020-12-19,47,"almeirao","hadiche",8.94,"hortalica",2020-12-01
2020-12-19,47,"almeirao","catalao",6.93,"hortalica",2020-12-01
2020-12-19,47,"berinjela","padrao",6.43,"legume",2020-12-01
2020-12-19,47,"abobora","jerimun",3.45,"legume",2020-12-01
2020-12-19,47,"jilo","redondo",2.21,"legume",2020-12-01
2020-12-19,47,"salsinha","padrao",1.16,"ervas",2020-12-01
2020-12-19,47,"peixinho","da_horta",0.71,"hortalica",2020-12-01
2020-12-19,47,"pimenta","biquinho_amarela",0.46,"legume",2020-12-01
2020-12-19,47,"alecrim","padrao",0.05,"ervas",2020-12-01
2020-12-26,48,"batata_doce","laranja",13.8,"tuberculo",2020-12-01
2020-12-26,48,"cenoura","padrao",10.59,"tuberculo",2020-12-01
2020-12-26,48,"batata_doce","branca",5.3,"tuberculo",2020-12-01
2020-12-26,48,"almeirao","hadiche",4.76,"hortalica",2020-12-01
2020-12-26,48,"almeirao","catalao",4.26,"hortalica",2020-12-01
2020-12-26,48,"cebolinha","padrao",3.7,"ervas",2020-12-01
2020-12-26,48,"alho","poro",2.9,"legume",2020-12-01
2020-12-26,48,"alface","crioula",2.65,"hortalica",2020-12-01
2020-12-26,48,"salsao","padrao",1.29,"hortalica",2020-12-01
2021-01-05,49,"mandioca","branca",25.67,"tuberculo",2021-01-01
2021-01-05,49,"berinjela","padrao",6.25,"legume",2021-01-01
2021-01-05,49,"almeirao","catalao",5.8,"hortalica",2021-01-01
2021-01-05,49,"jilo","redondo",5.2,"legume",2021-01-01
2021-01-05,49,"cenoura","padrao",3.82,"tuberculo",2021-01-01
2021-01-05,49,"alface","crioula",3.43,"hortalica",2021-01-01
2021-01-05,49,"almeirao","hadiche",2.65,"hortalica",2021-01-01
2021-01-05,49,"rabanete","padrao",2.36,"tuberculo",2021-01-01
2021-01-05,49,"espinafre","africano",1.82,"hortalica",2021-01-01
2021-01-05,49,"hortela","do_norte",1,"ervas",2021-01-01
2021-01-05,49,"pimenta","aji_amarela",0.28,"legume",2021-01-01
2021-01-05,49,"manjericao","folha_larga",0.09,"ervas",2021-01-01
2021-01-05,49,"alecrim","padrao",0.04,"ervas",2021-01-01
2021-01-12,50,"abobora","caipira",41.14,"legume",2021-01-01
2021-01-12,50,"mandioca","branca",12.34,"tuberculo",2021-01-01
2021-01-12,50,"milho","amarelo",12.06,"legume",2021-01-01
2021-01-12,50,"almeirao","hadiche",5.39,"hortalica",2021-01-01
2021-01-12,50,"cenoura","padrao",4.93,"tuberculo",2021-01-01
2021-01-12,50,"almeirao","roxo",2.84,"hortalica",2021-01-01
2021-01-12,50,"lippia_alba","padrao",0.55,"planta_medicinal",2021-01-01
2021-01-12,50,"acafrao","da_terra",0.5,"planta_medicinal",2021-01-01
2021-01-12,50,"salvia","padrao",0.05,"ervas",2021-01-01
2021-01-12,50,"flor","de_feijao_borboleta",0.01,"outros",2021-01-01
2021-01-19,51,"abobora","caipira",25,"legume",2021-01-01
2021-01-19,51,"batata_doce","laranja",17.62,"tuberculo",2021-01-01
2021-01-19,51,"jilo","redondo",5.02,"legume",2021-01-01
2021-01-19,51,"abobora","menina_brasileira",3.77,"legume",2021-01-01
2021-01-19,51,"berinjela","padrao",3.09,"legume",2021-01-01
2021-01-19,51,"almeirao","hadiche",2.7,"hortalica",2021-01-01
2021-01-19,51,"abobora","jerimun",2.08,"legume",2021-01-01
2021-01-19,51,"espinafre","africano",2,"hortalica",2021-01-01
2021-01-19,51,"rabanete","padrao",1.37,"tuberculo",2021-01-01
2021-01-19,51,"nabo","japones",1,"tuberculo",2021-01-01
2021-01-19,51,"lippia_alba","padrao",0.5,"planta_medicinal",2021-01-01
2021-01-19,51,"ora_pro_nobis","padrao",0.37,"hortalica",2021-01-01
2021-01-19,51,"manjericao","folha_larga",0.17,"ervas",2021-01-01
2021-01-19,51,"salsinha","padrao",0.17,"ervas",2021-01-01
2021-01-19,51,"coentro","padrao",0.08,"ervas",2021-01-01
2021-01-19,51,"hortela","padrao",0.07,"ervas",2021-01-01
2021-01-26,52,"mandioca","branca",20.78,"tuberculo",2021-01-01
2021-01-26,52,"abobora","caipira",9.19,"legume",2021-01-01
2021-01-26,52,"abobora","mini_paulista",8.9,"legume",2021-01-01
2021-01-26,52,"coco","baiano",7.42,"fruta",2021-01-01
2021-01-26,52,"couve","chinesa",4.3,"hortalica",2021-01-01
2021-01-26,52,"almeirao","hadiche",2.02,"hortalica",2021-01-01
2021-01-26,52,"quiabo","santa_cruz",1.95,"legume",2021-01-01
2021-01-26,52,"jilo","redondo",1.81,"legume",2021-01-01
2021-01-26,52,"almeirao","roxo",1.42,"hortalica",2021-01-01
2021-01-26,52,"lippia_alba","padrao",1,"planta_medicinal",2021-01-01
2021-01-26,52,"salsinha","padrao",0.72,"ervas",2021-01-01
2021-01-26,52,"beldroega","padrao",0.52,"outros",2021-01-01
2021-01-26,52,"caruru","padrao",0.33,"hortalica",2021-01-01
2021-01-26,52,"cebolinha","padrao",0.27,"ervas",2021-01-01
2021-01-26,52,"manjericao","folha_larga",0.21,"ervas",2021-01-01
2021-01-26,52,"coentro","padrao",0.18,"ervas",2021-01-01
2021-02-02,53,"abobora","caipira",27.73,"legume",2021-02-01
2021-02-02,53,"batata_doce","laranja",16.76,"tuberculo",2021-02-01
2021-02-02,53,"mandioca","amarela",14.51,"tuberculo",2021-02-01
2021-02-02,53,"quiabo","santa_cruz",1.78,"legume",2021-02-01
2021-02-02,53,"almeirao","hadiche",1.13,"hortalica",2021-02-01
2021-02-02,53,"almeirao","roxo",1,"hortalica",2021-02-01
2021-02-02,53,"abobora","mini_paulista",0.81,"legume",2021-02-01
2021-02-02,53,"manjericao","folha_larga",0.33,"ervas",2021-02-01
2021-02-02,53,"salsinha","padrao",0.25,"ervas",2021-02-01
2021-02-02,53,"abobrinha","italiana",0.24,"legume",2021-02-01
2021-02-02,53,"hortela","padrao",0.18,"ervas",2021-02-01
2021-02-09,54,"mandioca","branca",26.38,"tuberculo",2021-02-01
2021-02-09,54,"abobora","caipira",19.19,"legume",2021-02-01
2021-02-09,54,"banana","prata",5.31,"fruta",2021-02-01
2021-02-09,54,"alface","crioula",3,"hortalica",2021-02-01
2021-02-09,54,"quiabo","santa_cruz",3,"legume",2021-02-01
2021-02-09,54,"rucula","padrao",2.15,"hortalica",2021-02-01
2021-02-09,54,"abobora","menina_brasileira",0.75,"legume",2021-02-01
2021-02-09,54,"abobrinha","italiana",0.63,"legume",2021-02-01
2021-02-09,54,"caruru","amarantos",0.5,"hortalica",2021-02-01
2021-02-09,54,"lippia_alba","padrao",0.36,"planta_medicinal",2021-02-01
2021-02-09,54,"manjericao","folha_larga",0.3,"ervas",2021-02-01
2021-02-09,54,"alecrim","padrao",0.12,"ervas",2021-02-01
2021-02-09,54,"almeirao","roxo",0.1,"hortalica",2021-02-01
2021-02-09,54,"flor","de_feijao_borboleta",0.05,"outros",2021-02-01
2021-02-16,55,"batata_doce","laranja",24.8,"tuberculo",2021-02-01
2021-02-16,55,"abobora","caipira",17,"legume",2021-02-01
2021-02-16,55,"quiabo","santa_cruz",3.3,"legume",2021-02-01
2021-02-16,55,"couve","chinesa",2.35,"hortalica",2021-02-01
2021-02-16,55,"abobora","moranga",1.68,"legume",2021-02-01
2021-02-16,55,"abobora","menina_brasileira",1.63,"legume",2021-02-01
2021-02-16,55,"abobora","italiana",1.27,"legume",2021-02-01
2021-02-16,55,"nabo","japones",0.84,"tuberculo",2021-02-01
2021-02-16,55,"salsinha","padrao",0.74,"ervas",2021-02-01
2021-02-16,55,"rabanete","padrao",0.55,"tuberculo",2021-02-01
2021-02-16,55,"hortela","padrao",0.45,"ervas",2021-02-01
2021-02-16,55,"manjericao","folha_larga",0.26,"ervas",2021-02-01
2021-02-23,56,"mandioca","branca",23.63,"tuberculo",2021-02-01
2021-02-23,56,"abobora","caipira",23.17,"legume",2021-02-01
2021-02-23,56,"quiabo","santa_cruz",4.27,"legume",2021-02-01
2021-02-23,56,"rabanete","padrao",3.3,"tuberculo",2021-02-01
2021-02-23,56,"alface","crioula",3.08,"hortalica",2021-02-01
2021-02-23,56,"abobora","moranga",2.75,"legume",2021-02-01
2021-02-23,56,"abobora","menina_brasileira",1.8,"legume",2021-02-01
2021-02-23,56,"flor","de_abobora",0.54,"outros",2021-02-01
2021-02-23,56,"rucula","padrao",0.48,"hortalica",2021-02-01
2021-02-23,56,"salvia","padrao",0.19,"ervas",2021-02-01
2021-02-23,56,"manjericao","grego",0.14,"ervas",2021-02-01
2021-02-23,56,"hortela","padrao",0.11,"ervas",2021-02-01
2021-03-02,57,"pepino","aodai",16.04,"legume",2021-03-01
2021-03-02,57,"batata_doce","branca",15.62,"tuberculo",2021-03-01
2021-03-02,57,"mandioca","branca",15.28,"tuberculo",2021-03-01
2021-03-02,57,"batata_doce","laranja",8.01,"tuberculo",2021-03-01
2021-03-02,57,"quiabo","sta_cruz",4.95,"legume",2021-03-01
2021-03-02,57,"alface","crioula",3.11,"hortalica",2021-03-01
2021-03-02,57,"rabanete","padrao",1.61,"tuberculo",2021-03-01
2021-03-02,57,"salsinha","padrao",0.73,"ervas",2021-03-01
2021-03-02,57,"urucum","padrao",0.7,"planta_medicinal",2021-03-01
2021-03-02,57,"almeirao","roxo",0.62,"hortalica",2021-03-01
2021-03-02,57,"manjericao","grego",0.11,"ervas",2021-03-01
2021-03-02,57,"flor","de_feijao_borboleta",0.06,"outros",2021-03-01
2021-03-02,57,"manjerona","padrao",0.05,"ervas",2021-03-01
2021-03-09,58,"mandioca","branca",16.58,"tuberculo",2021-03-01
2021-03-09,58,"batata_doce","branca",16,"tuberculo",2021-03-01
2021-03-09,58,"pepino","aodai",8.82,"legume",2021-03-01
2021-03-09,58,"batata_doce","laranja",7,"tuberculo",2021-03-01
2021-03-09,58,"alface","elba",4.45,"hortalica",2021-03-01
2021-03-09,58,"quiabo","sta_cruz",3.57,"legume",2021-03-01
2021-03-09,58,"alho","poro",2.41,"legume",2021-03-01
2021-03-09,58,"hortela","padrao",0.25,"ervas",2021-03-01
2021-03-09,58,"manjericao","grego",0.2,"ervas",2021-03-01
2021-03-09,58,"lavanda","padrao",0.07,"planta_medicinal",2021-03-01
2021-03-16,59,"mandioca","branca",20,"tuberculo",2021-03-01
2021-03-16,59,"batata_doce","branca",19,"tuberculo",2021-03-01
2021-03-16,59,"alface","elba",4.46,"hortalica",2021-03-01
2021-03-16,59,"pepino","aodai",3,"legume",2021-03-01
2021-03-16,59,"quiabo","sta_cruz",2.8,"legume",2021-03-01
2021-03-16,59,"mostarda","crespa",2.2,"hortalica",2021-03-01
2021-03-16,59,"chicoria","crespa",1.93,"hortalica",2021-03-01
2021-03-16,59,"maxixe","do_norte",1.53,"legume",2021-03-01
2021-03-16,59,"acafrao","da_terra",1.5,"planta_medicinal",2021-03-01
2021-03-16,59,"batata_doce","laranja",1.09,"tuberculo",2021-03-01
2021-03-16,59,"vagem","tempesta",0.8,"legume",2021-03-01
2021-03-16,59,"cebolinha","padrao",0.46,"ervas",2021-03-01
2021-03-16,59,"salsinha","padrao",0.35,"ervas",2021-03-01
2021-03-16,59,"alfavacao","cravo",0.16,"hortalica",2021-03-01
2021-03-23,60,"coco","baiano",19.97,"fruta",2021-03-01
2021-03-23,60,"mandioca","amarela",18.88,"tuberculo",2021-03-01
2021-03-23,60,"chicoria","crespa",5.96,"hortalica",2021-03-01
2021-03-23,60,"quiabo","sta_cruz",3.5,"legume",2021-03-01
2021-03-23,60,"alface","elba",1.79,"hortalica",2021-03-01
2021-03-23,60,"abobora","menina_brasileira",1.66,"legume",2021-03-01
2021-03-23,60,"lippia_alba","padrao",1.33,"planta_medicinal",2021-03-01
2021-03-23,60,"monguba","padrao",1.26,"outros",2021-03-01
2021-03-23,60,"vagem","tempesta",1.16,"legume",2021-03-01
2021-03-23,60,"maxixe","do_norte",0.6,"legume",2021-03-01
2021-03-23,60,"manjericao","folha_larga",0.18,"ervas",2021-03-01
2021-03-23,60,"almeirao","hadiche",0.18,"hortalica",2021-03-01
2021-03-23,60,"hortela","padrao",0.15,"ervas",2021-03-01
2021-03-30,61,"mandioca","branca",21.21,"tuberculo",2021-03-01
2021-03-30,61,"batata_doce","branca",20.63,"tuberculo",2021-03-01
2021-03-30,61,"chicoria","crespa",7.3,"hortalica",2021-03-01
2021-03-30,61,"alface","elba",3.2,"hortalica",2021-03-01
2021-03-30,61,"quiabo","santa_cruz",2.67,"legume",2021-03-01
2021-03-30,61,"monguba","padrao",1.96,"outros",2021-03-01
2021-03-30,61,"lippia_alba","padrao",0.81,"planta_medicinal",2021-03-01
2021-03-30,61,"vagem","tempesta",0.45,"legume",2021-03-01
2021-03-30,61,"manjericao","grego",0.1,"ervas",2021-03-01
2021-03-30,61,"lavanda","padrao",0.1,"planta_medicinal",2021-03-01
2021-04-06,62,"batata_doce","branca",33,"tuberculo",2021-04-01
2021-04-06,62,"chicoria","crespa",10.2,"hortalica",2021-04-01
2021-04-06,62,"alface","elba",4.68,"hortalica",2021-04-01
2021-04-06,62,"rabanete","padrao",3.22,"tuberculo",2021-04-01
2021-04-06,62,"quiabo","santa_cruz",1.84,"legume",2021-04-01
2021-04-06,62,"maxixe","do_norte",1.45,"legume",2021-04-01
2021-04-06,62,"monguba","padrao",1.25,"outros",2021-04-01
2021-04-06,62,"alho","poro",1.1,"legume",2021-04-01
2021-04-06,62,"quiabo","clemson",0.98,"legume",2021-04-01
2021-04-06,62,"lippia_alba","padrao",0.76,"planta_medicinal",2021-04-01
2021-04-06,62,"hortela","padrao",0.2,"ervas",2021-04-01
2021-04-13,63,"mandioca","branca",25,"tuberculo",2021-04-01
2021-04-13,63,"chicoria","crespa",12,"hortalica",2021-04-01
2021-04-13,63,"jabuticaba","padrao",5.23,"fruta",2021-04-01
2021-04-13,63,"quiabo","clemson",4.65,"legume",2021-04-01
2021-04-13,63,"alface","elba",3.7,"hortalica",2021-04-01
2021-04-13,63,"mostarda","crespa",2.34,"hortalica",2021-04-01
2021-04-13,63,"rabanete","padrao",1.7,"tuberculo",2021-04-01
2021-04-13,63,"quiabo","sta_cruz",1.45,"legume",2021-04-01
2021-04-13,63,"monguba","padrao",0.65,"outros",2021-04-01
2021-04-13,63,"maxixe","do_norte",0.59,"legume",2021-04-01
2021-04-13,63,"lippia_alba","padrao",0.48,"planta_medicinal",2021-04-01
2021-04-13,63,"salvia","padrao",0.06,"ervas",2021-04-01
2021-04-13,63,"gergelim","padrao",0.05,"planta_medicinal",2021-04-01
2021-04-13,63,"pimenta","aji_amarela",0.03,"legume",2021-04-01
2021-04-20,64,"mandioca","branca",19,"tuberculo",2021-04-01
2021-04-20,64,"quiabo","clemson",7.13,"legume",2021-04-01
2021-04-20,64,"chicoria","crespa",4.15,"hortalica",2021-04-01
2021-04-20,64,"quiabo","sta_cruz",3,"legume",2021-04-01
2021-04-20,64,"alface","elba",2.95,"hortalica",2021-04-01
2021-04-20,64,"rabanete","padrao",2.93,"tuberculo",2021-04-01
2021-04-20,64,"almeirao","roxo",2.12,"hortalica",2021-04-01
2021-04-20,64,"monguba","padrao",2.1,"outros",2021-04-01
2021-04-20,64,"mostarda","crespa",1.83,"hortalica",2021-04-01
2021-04-20,64,"gergelim","padrao",0.96,"planta_medicinal",2021-04-01
2021-04-20,64,"urucum","padrao",0.8,"planta_medicinal",2021-04-01
2021-04-20,64,"maxixe","do_norte",0.7,"legume",2021-04-01
2021-04-20,64,"lippia_alba","padrao",0.62,"planta_medicinal",2021-04-01
2021-04-20,64,"manjericao","grego",0.28,"ervas",2021-04-01
